"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Israel","ISR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.138","22.634","20.682","16.639","14.903","13.536","15.017","16.926","16.697","17.283","18.669","20.806","22.372","20.629","17.841","18.389","16.23","12.475","14.71","14.23","11.835","11.996","10.421","10.443","9.221","8.517","7.161","7.049","6.522","7.652","7.649","6.727","5.873",
"Italy","ITA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.518","28.136","30.136","31.837","33.521","34.804","34.63","33.879","33.025","31.525","27.884","27.222","27.047","24.465","24.126","21.821","20.397","21.202","25.378","27.919","29.205","35.342","40.081","42.707","40.37","37.786","34.741","32.201","29.166","29.383","29.707","23.715","22.892",
"Jamaica","JAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.491","14.96","14.833","15.166","15.271","15.927","16.18","16.553","16.685","16.693","16.592","16.593","16.501","16.631","16.758","16.877","16.938","17.108","18.479","20.382","20.313","23.382","27.279","26.461","25.881","24.747","21.799","18.176","16.046","20.219","19.135","18.055","18.045",
"Jordan","JOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.62","40.976","41.15","36.098","31.732","29.921","30.285","30.726","30.842","30.946","33.231","34.747","32.774","33.651","34.614","32.796","31.677","30.719","31.402","30.076","30.756","28.753","29.423","27.573","30.915","35.617","35.391","38.88","37.122","42.349","43.749","41.907","41.694",
"Japan","JPN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.467","4.372","5.127","5.456","6.105","6.733","6.642","7.74","9.313","9.212","9.606","10.07","10.188","9.565","8.717","8.294","7.872","7.303","9.204","9.437","8.303","8.227","6.806","6.288","5.473","5.117","4.602","3.671","3.935","4.679","4.631","4.416","4.199",
"Kazakhstan","KAZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.607","1.78","1.966","13.312","19.346","22.907","23.113","23.385","24.023","22.845","18.794","16.756","14.385","14.15","12.738","11.192","9.352","7.392","6.675","5.214","4.574","3.936","3.92","3.834","3.758","3.803","3.785","3.785","3.791","3.77","4.191","3.819","3.636",
"Kenya","KEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.287","6.657","6.953","6.946","6.699","6.531","6.689","6.785","6.928","6.948","6.948","7.085","6.98","6.943","6.682","6.541","6.507","6.884","7.138","7.139","6.931","6.934","7.249","7.32","7.353","7.374","9.125","10.781","12.425","13.323","12.068","12.15","12.333",
"Kyrgyz Republic","KGZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.833","2.002","2.207","2.409","2.59","2.748","2.891","3.063","3.246","3.428","3.594","3.768","3.93","4.093","4.259","4.434","4.602","4.76","4.949","5.164","5.387","5.687","5.801","6.116","6.375","6.678","6.98","7.184","8.916","8.414","8.224","8.181","8.241",
"Cambodia","KHM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.412","1.435","1.457","1.413","1.423","1.428","0.968","1.07","1.186","1.288","1.379","1.474","1.563","1.688","1.814","1.954","2.104","1.332","0.805","0.968","0.602","0.687","0.772","1.071","0.773","1.163","0.38","0.386","0.395","0.504","0.876","0.778","0.718",
"Kiribati","KIR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15","7.458","8.769","7.109","6.148","5.999","7.456","15.707","13.883","9.997","9.357","7.918","9.434","9.803","9.325","8.913","7.842","8.653","9.215","8.527","8.297","7.732","7.918","8.579","9.912","10.155","9.774","10.101","9.844","10.144","8.055","6.65","5.029",
"Kuwait","KWT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.129","3.068","2.913","2.773","2.868","2.778","2.669","2.604","2.557","2.928","2.928","4.145","5.172","7.202","6.418","5.673","6.667","7.671","7.122","8.547","10.234","11.924","13.69","15.456","16.216","15.176","15.161","15.169","15.201","18.865","17.83","15.495","14.822",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3860297800764","10.5126231019463","10.7187587074648","11.6936618539071","14.0864623569496","14.4558272552101","14.3816487615016","15.2373263698869","16.2226684176508","16.6032976463717","15.9707781499904","16.7694219429659","16.634976338291","16.2958049203729","15.9528577184618","15.0715735153628","14.4251362858347","14.0063207601534","15.7275917830111","14.8003781199142","14.2254482196119","13.5435498527097","13.6466157438283","13.5380063152167","14.7409928722349","17.3345869260844","17.7290546912185","17.6908012084431","17.723731278254","20.8457390670015","18.8344015952955","14.9253499606392","13.4732631675034",
"Lao PDR","LAO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.239","5.584","5.636","5.512","5.485","5.206","5.012","4.866","4.601","4.369","4.044","3.805","3.516","3.217","2.906","2.605","2.336","2.082","1.854","1.599","2.165","2.731","3.322","3.92","4.531","5.155","5.786","5.859","5.946","6.754","6.637","6.316","6.294",
"Lebanon","LBN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.151","19.767","19.976","20.29","20.611","20.754","21.101","21.036","21.21","20.997","20.75","20.392","20.098","19.788","20.475","21.211","21.836","18.478","15.18","15.993","16.963","17.93","18.818","19.558","20.402","21.213","21.924","22.561","23.316","26.837","25.599","23.936","23.849",
"Liberia","LBR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.487","3.565","3.535","3.558","3.472","3.288","3.039","2.91","2.861","2.829","2.923","3.03","3.278","3.287","3.284","3.166","3.131","3.124","3.144","3.167","2.773","2.366","1.955","1.556","1.92","2.298","2.294","2.29","2.294","2.842","2.827","2.288","2.131",
"Libya","LBY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.768","44.351","44.841","45.47","45.973","45.946","46.292","46.077","46.362","46.303","46.355","46.465","46.355","46.396","46.302","46.821","47.16","47.86","48.523","48.918","49.893","49.766","50.542","50.589","51.248","50.816","49.991","49.758","50.058","52.989","51.605","50.451","48.786",
"St. Lucia","LCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","26.54","26.976","27.414","25.573","26.353","33.119","35.278","29.536","27.304","30.624","33.712","37.175","38.67","35.092","30.63","27.193","25.42","31.315","35.462","39.702","40.967","48.594","47.945","47.037","45.705","44.72","41.634","35.634","43.902","43.845","30.784","36.35",
"Latin America & Caribbean","LCN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0390131145886","10.980284911169","11.0524788549878","12.1201872945964","14.3460240814516","15.0141878062797","14.8803056663087","15.6067686829294","16.9442075968562","17.2327549262654","16.6191558330753","17.6286356209689","17.5481582659284","17.054719095277","16.3599248283588","15.3647689750521","14.6605424015812","14.2752918535885","15.942736398833","15.0159467589166","14.4255900099205","13.762997542034","13.9614423458734","13.7995137072957","14.7818134518801","17.0605542252725","17.4943446386301","17.4816626593563","17.5751001726289","20.7649182241516","18.7236899687245","14.9215059396629","13.6914908497335",
"Least developed countries: UN classification","LDC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.00216776455343","9.12126460471154","9.1882752056119","9.21076256599461","9.07657235099669","9.03025471227442","9.10304927189021","9.3348224814597","9.61163518449475","9.88386884520641","9.72629681834825","9.58579074305537","9.43965912871188","9.6719570972688","9.89929707312139","9.64727383683415","9.78677798350778","9.87500933043733","10.0140175083165","9.83623498977594","10.2047825636168","10.3165105409692","10.3746011651653","10.3446396551754","10.7533545245594","11.0248142134595","11.4175018374365","11.1213358218048","11.0894865933513","12.6353725333764","12.6576768601637","11.6466464763908","11.7380716359011",
"Low income","LIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95804932811297","9.07159530866636","9.10539597159924","9.15331432122254","9.02021583574537","9.08020496914674","9.09335211219688","9.2689663078172","9.45834801028063","9.71852612925755","9.82638740876762","9.73769023867414","9.63610421865066","9.41446686116081","9.21209183514528","9.23433952835099","9.36417919639125","9.59727926965317","9.17612309658822","9.69700707900195","10.0032319485173","10.6335246490831","10.4261135466123","10.3775636022783","10.8975448634619","11.1792168972621","11.4828109393065","11.4031330874525","11.4264143909824","12.8930334046514","12.7330950044445","11.9925391044115","12.2864114035197",
"Liechtenstein","LIE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.801","35.983","35.466","34.649","34.561","33.196","31.927","25.952","26.456","23.949","25.207","28.763","27.764","28.472","27.872","22.24","21.567","18.79","21.207","18.722","16.83","16.848","18.008","18.849","19.261","20.074","17.399","20.489","20.375","25.328","23.5","24.743","26.711",
"Lower middle income","LMC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4366517465859","11.5176227989072","11.8701077990542","11.9514742531463","12.2778014248623","12.2197508625086","12.4213419836381","12.7061722508314","12.9652332949379","13.3280543398567","13.4448730890422","13.3740899246939","13.3384779964401","13.1974289206779","13.5272254134371","13.5791994271705","13.6724760691045","14.0571977198099","14.5622574602594","14.8503247286794","15.377625030652","16.404598475711","16.5446547492311","16.8323201253042","17.6583699515293","17.986839674095","18.576122878063","18.7857204571321","17.3133412129442","18.6599367973976","16.8052241308141","14.5364195276905","14.528558201145",
"Low & middle income","LMY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27975971628987","9.45738663347861","9.96151971846753","10.5974974909925","11.2283923359355","11.4605805150984","11.7725966756663","12.3124886372137","12.6798946820568","12.7996367661054","13.0450726075637","13.3207346415956","13.4526144704461","13.3374799820739","13.4846069576779","13.2600223789169","13.0993833066134","13.2632279242525","13.8712658205758","13.8495791186324","14.0204341024772","14.4893655944719","14.6238100095888","14.8656819612736","15.6109730304724","16.0467223209175","16.3738314180865","16.4542553062681","15.8024142832988","17.3622406849537","16.1363154312413","14.733465076668","14.7003312266309",
"Lesotho","LSO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.168","21.109","21.336","21.449","21.778","21.631","21.836","22.006","22.462","22.494","22.377","22.414","22.417","22.64","22.483","22.588","22.478","22.422","22.998","23.043","23.268","22.783","23.231","23.591","23.985","23.916","24.431","24.789","25.111","27.861","27.294","25.164","24.509",
"Late-demographic dividend","LTE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.37712831258049","7.47262382613154","8.01352836996156","8.80636206205907","9.29516456667358","9.88859602605234","10.5680560431845","11.3379200038482","11.8797082654617","11.7181911805196","12.0848344075002","12.4517566861219","12.9144843474103","12.5754804977454","12.3944360541278","11.9797298638422","11.4664250107378","11.5863353316046","12.4885793831539","11.9351984234252","11.8580061188746","11.8406155988282","11.8920359139726","12.0278288630035","12.7037495480067","13.5145319572817","13.628453642816","13.0478847664253","13.5519332009882","15.8524490051895","15.2719770117038","15.2784133750209","15.4113184729933",
"Lithuania","LTU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.959","2.133","24.485","24.476","31.205","29.256","25.259","25.207","25.427","28.532","31.526","20.434","26.936","20.267","15.755","9.97","8.394","13.355","29.595","35.738","32.602","26.689","21.929","19.292","16.338","14.483","13.279","11.129","11.867","19.578","14.308","11.928","10.801",
"Luxembourg","LUX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.613","3.711","4.339","7.903","7.279","9.263","7.285","6.415","6.765","6.387","6.358","6.946","10.915","16.82","13.646","16.011","14.886","17.827","17.142","14.177","16.764","18.668","15.473","22.408","17.357","18.886","15.402","14.211","16.99","23.239","16.981","17.628","16.827",
"Latvia","LVA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.962","11.988","30.268","33.972","34.654","37.869","27.585","26.913","23.545","21.271","24.191","25.311","20.46","21.886","15.177","13.683","10.594","13.699","33.552","36.312","31.122","28.625","23.286","19.628","16.312","17.282","16.981","12.192","12.419","14.863","14.774","15.265","12.186",
"Macao SAR, China","MAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.725","3.502","3.295","3.983","5.731","6.764","7.503","9.185","11.587","10.879","9.84","10.831","11.789","10.45","8.252","7.149","6.49","5.889","7.526","5.41","5.747","5.468","4.119","3.852","4.322","4.975","5.053","5.071","4.661","7.705","6.352","7.224","4.972",
"St. Martin (French part)","MAF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.923","20.174","20.393","20.328","20.492","20.033","20.553","20.113","20.609","20.34","18.848","17.586","17.037","15.445","15.718","16.488","15.598","18.233","16.648","17.658","17.973","18.685","19.204","20.012","20.864","22.317","22.962","23.22","23.303","27.447","26.036","23.844","23.409",
"Monaco","MCO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.598","6.937","6.92","10.786","9.907","14.714","14.822","18.704","20.822","15.959","16.469","15.301","14.851","15.495","14.638","9.785","7.568","5.885","6.64","5.675","4.879","3.456","2.953","2.301","3.329","3.009","3.891","3.191","3.23","4.014","1.779","2.824","3.508",
"Madagascar","MDG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.868","9.006","9.066","8.801","8.794","8.81","8.672","8.6","8.516","8.506","7.907","7.835","6.899","4.679","2.271","2.602","2.928","3.293","3.929","4.72","3.214","1.016","1.797","2.56","3.339","3.323","3.329","3.347","3.359","4.133","4.101","3.602","3.456",
"Maldives","MDV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.779","1.806","1.83","1.852","1.872","2.382","2.893","3.403","3.907","4.405","6.734","9.015","11.259","13.48","15.729","17.927","20.07","22.266","24.677","23.297","22.017","20.788","19.585","18.292","16.855","15.316","14.918","14.447","13.925","16.511","15.794","15.135","14.553",
"Middle East & North Africa","MEA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0405716809235","24.1326889732503","25.6479366026479","25.6626054092807","25.9810057570111","23.7799873450956","23.2047703261216","23.4415945107546","23.4662992643935","25.2102491869105","26.0337202666363","26.1430292197887","26.0815489353819","24.2801665122295","25.2371451004556","24.4087171998869","22.9453506064651","23.0986268278897","22.7101586773843","23.6448152829477","24.6886734162121","26.8375488070694","26.4312790237889","26.5504899006047","28.3537027198409","28.518268163144","29.354353698233","27.9204200199342","26.3614792646066","27.9605206577126","27.1599575443925","25.0092894905446","24.6886214709659",
"Mexico","MEX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.565","5.601","5.585","7.365","11.624","9.586","7.64","6.683","4.227","5.225","4.97","6.081","7.102","8.196","6.881","6.99","7.134","7.6","10.046","9.72","9.789","9.379","9.399","9.432","8.566","7.658","6.886","6.846","7.217","8.096","7.867","6.521","5.85",
"Marshall Islands","MHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.30305408089293","9.4859060764873","10.0263322293073","10.7094644447209","11.4034511305136","11.6529219802697","11.9922502221375","12.5657714826624","12.952658536405","13.0642132938796","13.3248714803304","13.6365764646848","13.7941364169115","13.6939378674473","13.879278967279","13.6402539124953","13.4620745891805","13.6293531595181","14.3537304288266","14.2891819522819","14.4595774626152","14.924981576317","15.1126346148913","15.4044961411393","16.1956660485274","16.6705174365671","17.0199025561731","17.1411429205062","16.4149174258644","18.004931198414","16.637795445674","15.1487488242613","15.0749881963067",
"North Macedonia","MKD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.502","47.768","50.158","54.214","64.197","69.892","64.418","62.028","58.529","58.395","55.466","58.269","65.812","64.163","61.933","60.039","58.144","56.754","55.129","55.209","55.167","54.165","52.421","53.755","47.715","48.951","47.27","46.438","35.484","35.537","36.147","32.443","27.198",
"Mali","MLI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.171","2.272","2.186","2.298","2.234","2.172","2.154","2.057","2.076","2.148","2.038","2.077","1.952","2.154","2.111","2.181","2.16","2.192","2.197","2.179","2.207","2.296","2.347","2.294","2.191","2.142","2.235","2.335","4.097","6.737","3.844","4.199","4.565",
"Malta","MLT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.659","11.665","11.693","11.687","11.672","11.693","11.77","11.754","11.794","11.854","17.819","15.459","17.612","18.648","16.165","15.545","13.551","11.673","14.557","13.273","13.347","13.832","12.726","11.661","11.614","10.674","10.544","9.058","9.323","10.891","10.451","8.404","8.513",
"Myanmar","MMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.441","1.415","1.403","1.387","1.382","1.39","1.398","1.407","1.406","1.39","1.372","1.37","1.38","1.389","1.395","1.409","1.429","1.453","1.479","1.503","1.526","1.549","1.566","1.576","1.595","2.557","3.6","1.851","1.322","4.964","12.342","10.021","9.771",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0984975829788","24.186274162975","25.9282108840026","26.0847391553464","26.5824482272286","24.2899372034235","23.7656695296953","24.1412810294833","24.2639973335318","26.1183935319524","26.8897397914858","26.7102867790841","26.4038974847056","24.2550733533781","25.278427030317","24.3852206746244","23.205679034313","23.5950657038658","23.1438890302505","24.2466171200166","25.4456055622122","27.9760573127426","27.3891939873992","27.448074082198","29.6321882466","30.1825728896631","30.6145005398623","29.1173073564452","27.6475772393859","28.9783410280066","28.6787019904636","26.5685720985802","26.2809982550568",
"Montenegro","MNE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.598","54.898","55.227","55.256","55.111","54.917","54.912","55.069","55.284","55.386","55.483","55.402","55.491","55.55","55.644","45.836","36.053","32.008","35.577","36.704","37.043","44.066","41.847","36.027","37.741","36.1","31.892","29.66","25.355","36.333","37.719","28.063","27.054",
"Mongolia","MNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.661","8.81","8.8","8.661","8.476","8.579","8.732","8.948","9.114","9.33","9.527","9.699","10.663","10.956","11.332","11.733","12.075","9.722","10.071","14.608","10.326","8.386","10.61","11.99","12.751","20.188","17.476","16.459","15.22","15.882","17.435","11.529","9.73",
"Northern Mariana Islands","MNP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.005","6.422","6.132","6.105","5.878","5.871","5.752","5.626","5.698","6.076","6.094","6.244","6.142","6.335","6.484","6.459","6.528","6.574","6.756","6.872","6.945","6.989","7.05","7.13","7.231","7.361","7.519","7.671","7.761","8.645","8.667","7.988","7.742",
"Mauritania","MRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.863","14.982","14.679","14.89","14.588","14.604","14.653","14.944","15.043","15.051","15.222","15.352","14.939","14.749","14.495","14.085","14.358","14.731","15.517","15.367","15.222","15.087","16.191","17.354","18.493","19.854","20.976","22.32","23.434","25.602","25.153","24.283","23.915",
"Mauritius","MUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.958","23.013","23.33","23.448","23.743","24.171","24.516","24.875","25.745","26.146","27.666","25.555","25.176","24.597","25.609","23.212","24.497","19.194","21.42","23.473","21.555","23.515","22.147","24.726","25.577","22.951","24.197","24.198","22.072","24.76","24.846","21.764","18.372",
"Malawi","MWI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.702","6.907","6.807","7.276","6.667","6.705","6.363","6.641","6.727","6.768","6.979","7.009","6.903","6.647","6.613","6.651","6.566","6.48","6.413","6.489","6.565","6.721","6.764","6.746","6.724","6.79","6.83","6.769","6.676","7.742","7.563","6.833","6.692",
"Malaysia","MYS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.27","11.502","12.971","11.669","10.27","8.264","8.175","10.339","11.092","9.834","11.591","11.409","11.737","11.621","11.573","10.897","10.697","10.611","11.527","11.305","9.877","10.461","10.295","9.967","11.261","11.097","11.578","11.737","11.27","12.613","12.225","10.387","10.66",
"North America","NAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6564219416053","14.5264734282729","13.7418729165127","12.8388304655316","12.4116874947002","12.3777449066022","11.8752791164868","10.860562052032","10.2869625479861","9.60052062088447","10.7225119322952","12.0831750728865","12.4663124803472","11.9503087958797","11.3384144207958","10.5425279766796","10.5166670808605","12.6211486121227","17.2811353586255","17.9934494392851","16.9448497965012","15.9990778054697","15.3121336114043","13.3812656425472","11.7175048290525","10.6169794012703","9.43488537687971","8.81735068707493","8.60238248826435","15.3779601575362","10.0700994542049","8.28466220652508","8.21765195834268",
"Namibia","NAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.433","34.134","34.674","35.508","39.627","42.937","46.523","44.165","41.654","39.19","40.708","41.84","43.033","42.991","43.241","42.884","43.652","43.63","44.47","44.47","39.317","34.023","40.401","38.641","41.075","44.138","41.503","37.989","38.273","41.595","40.592","38.967","38.413",
