Country name;Country Code;Indicator Name;Indicator Code;Year;Value
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;13,628453642816
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;13,0478847664253
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;13,5519332009882
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;15,8524490051895
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;15,2719770117038
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;15,2784133750209
Late-demographic dividend;LTE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;15,4113184729933
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;1,959
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;2,133
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;24,485
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;24,476
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;31,205
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;29,256
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;25,259
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;25,207
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;25,427
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;28,532
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;31,526
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;20,434
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;26,936
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;20,267
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;15,755
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;9,97
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;8,394
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;13,355
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;29,595
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;35,738
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;32,602
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;26,689
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;21,929
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;19,292
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;16,338
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;14,483
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;13,279
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;11,129
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;11,867
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;19,578
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;14,308
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;11,928
Lithuania;LTU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;10,801
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;2,613
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;3,711
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;4,339
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;7,903
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;7,279
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;9,263
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;7,285
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;6,415
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;6,765
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;6,387
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;6,358
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;6,946
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;10,915
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;16,82
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;13,646
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;16,011
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;14,886
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;17,827
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;17,142
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;14,177
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;16,764
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;18,668
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;15,473
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;22,408
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;17,357
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;18,886
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;15,402
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;14,211
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;16,99
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;23,239
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;16,981
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;17,628
Luxembourg;LUX;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;16,827
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;4,962
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;11,988
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;30,268
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;33,972
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;34,654
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;37,869
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;27,585
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;26,913
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;23,545
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;21,271
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;24,191
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;25,311
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;20,46
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;21,886
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;15,177
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;13,683
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;10,594
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;13,699
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;33,552
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;36,312
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;31,122
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;28,625
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;23,286
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;19,628
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;16,312
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;17,282
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;16,981
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;12,192
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;12,419
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;14,863
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;14,774
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;15,265
Latvia;LVA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;12,186
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;4,725
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;3,502
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;3,295
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;3,983
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;5,731
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;6,764
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;7,503
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;9,185
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;11,587
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;10,879
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;9,84
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;10,831
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;11,789
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;10,45
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;8,252
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;7,149
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;6,49
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;5,889
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;7,526
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;5,41
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;5,747
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;5,468
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;4,119
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;3,852
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;4,322
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;4,975
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;5,053
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;5,071
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;4,661
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;7,705
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;6,352
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;7,224
Macao SAR China;MAC;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;4,972
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;
St, Martin (French part);MAF;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;19,923
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;20,174
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;20,393
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;20,328
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;20,492
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;20,033
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;20,553
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;20,113
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;20,609
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;20,34
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;18,848
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;17,586
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;17,037
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;15,445
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;15,718
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;16,488
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;15,598
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;18,233
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;16,648
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;17,658
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;17,973
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;18,685
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;19,204
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;20,012
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;20,864
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;22,317
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;22,962
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;23,22
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;23,303
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;27,447
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;26,036
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;23,844
Morocco;MAR;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;23,409
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;
Monaco;MCO;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;3,598
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;6,937
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;6,92
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;10,786
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;9,907
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;14,714
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;14,822
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;18,704
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;20,822
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;15,959
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;16,469
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;15,301
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;14,851
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;15,495
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;14,638
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;9,785
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;7,568
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;5,885
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;6,64
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;5,675
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;4,879
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;3,456
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;2,953
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;2,301
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;3,329
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;3,009
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;3,891
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;3,191
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;3,23
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;4,014
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;1,779
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;2,824
Moldova;MDA;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;3,508
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;8,868
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;9,006
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;9,066
Madagascar;MDG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;8,801
